name,barcode,price,weight,category,date
Kids Aquafresh Milk Teeth Toothpaste 50 ml,6001076139506,21.99,0.05,Household,16-05-2023
Shea Butter and Honey Hand Lotion 250 ml,6009211637269,58.99,0.25,Household,16-05-2023
Sanex Men Active Control Roll On 50 ml,8714789763460,31.99,0.05,Household,16-05-2023
Nivea 3-in-1 Refreshing Cleansing Facial Wipes 25 pk,4005808179008,49.99,,Household,16-05-2023
Brut Original Deodorant Body Spray 120 ml,6001088080681,39.99,0.12,Household,16-05-2023
Lil-lets Super Tampons 16 Pcs,6009508400651,27.99,,Household,16-05-2023
Purifying Charcoal Face Wipes 25 Pcs,6009214515274,49.99,,Household,16-05-2023
Almond Milk and Vanilla Body Butter 200 ml,6009211638266,64.99,0.2,Household,16-05-2023
100% Cotton Wool Roll 100 g,6009101145362,29.99,0.1,Household,16-05-2023
Colgate Total 12 Clean Mint Toothpaste 75 ml,6920354819667,51.99,0.07,Household,16-05-2023
Aquafresh Herbal Toothpaste 100 ml,6001076121808,17.99,0.1,Household,16-05-2023
Sensodyne Rapid Relief Toothpaste 75 ml,6001076001278,73.99,0.07,Household,16-05-2023
Disprin Extra Strength 24 Tabs,6001016400239,69.99,,Household,16-05-2023
Pantene Pro-V Repair and Protect Shampoo 400 ml,5000174500097,93.99,0.4,Household,16-05-2023
Lenthéric Solo Original Body Spray 150 ml,6001567087514,36.99,0.15,Household,16-05-2023
Dove For Men Clean Comfort Body Spray 150 ml,6001087010474,43.99,0.15,Household,16-05-2023
Balancing Shampoo for Normal Hair 50 ml,6009211637511,34.99,0.05,Household,16-05-2023
Nivea For Men Invisible for Black and White Roll On 50 ml,42299806,29.99,0.05,Household,16-05-2023
Nivea Intensive Moisturising Body Cream 400 ml,4005808780563,72.99,0.4,Household,16-05-2023
Lil-lets Smartfit Multipack Tampons 24 Pcs,6009508400514,75.99,,Household,16-05-2023
"Smoothing Conditioner for Dry, Frizzy Hair 250 ml",6009211674806,89.99,0.25,Household,16-05-2023
Grandpa Headache Powders 38 Pcs,6001076037079,79.99,,Household,16-05-2023
Grandpa Headache Tablets 24 pk,60015204,37.99,,Household,16-05-2023
Revlon Pink Happiness Body Spray 90 ml,6004045018628,33.99,0.09,Household,16-05-2023
Listerine Total Care Clean Mint Mouthwash 500 ml,6003001015596,99.99,0.5,Household,16-05-2023
Kotex Super with Wings Ultra Thin Pads 8 pk,5029053535746,27.99,,Household,16-05-2023
Protex For Men Sport AntiGerm Soap 150 g,6001067104155,18.99,0.15,Household,16-05-2023
Sensodyne Rapid Relief  WhiteningToothpaste 75 ml,6001076001322,73.99,0.07,Household,16-05-2023
Lemon Verbena Hand Cleanser 250 ml,6009211638426,34.99,0.25,Household,16-05-2023
Lil-lets Smartfit Regular Tampons 16 Pcs,6009508400538,27.99,,Household,16-05-2023
Eucalyptus & Mint Heel Balm 50 ml,6009214550732,64.99,0.05,Household,16-05-2023
Labello Hydro-Care Lip Balm 4.8 g,6001051950904,34.99,0.01,Household,16-05-2023
Mitchum Advanced Powder Fresh Invisible Roll On 50 ml,6001378048506,45.99,0.05,Household,16-05-2023
Mitchum Advanced Shower Fresh Invisible Roll On 50 ml,6001378048513,46.99,0.05,Household,16-05-2023
Tresemmé Botanic Moisture and Replenish Shampoo For Dry Hair 750 ml,8710908180460,108.99,0.75,Household,16-05-2023
Sea Salt and Wood Sage 5-in-1 Men's Shower Gel 400 ml,6009214637716,69.99,0.4,Household,16-05-2023
Lifestyle Libresse Cotton Feel Super Pads 9 pk,7322540823318,23.99,,Household,16-05-2023
Nivea Pampering Shower Oil 200 ml,4005808130269,69.99,0.2,Household,16-05-2023
Nivea Irresistibly Smooth Body Lotion 400 ml,4005808247431,72.99,0.4,Household,16-05-2023
Kotex Normal with Wings Ultra Thin Pads 10 pk,5029053535739,27.99,,Household,16-05-2023
Aquafresh Complete Care Whitening Toothpaste 75 ml,6001076140908,28.99,0.07,Household,16-05-2023
Fragrance Free Hand Wipes 10 Pcs,6009211635067,14.99,,Household,16-05-2023
Cucumber Face Wash 50 ml,6009211638273,34.99,0.05,Household,16-05-2023
Lux Velvet Touch Beauty Soap 175 g,6001087361309,16.99,0.17,Household,16-05-2023
Pantene Pro-V  Repair and Protect Conditioner 400 ml,5000174499780,93.99,0.4,Household,16-05-2023
Aquafresh Pure White Soft Mint Toothpaste 75 ml,6001076002916,37.99,0.07,Household,16-05-2023
Kotex Everyday Pantyliners 20 pk,6001019903973,19.99,,Household,16-05-2023
Savlon Antiseptic Liquid 750 ml,6003001000622,89.99,0.75,Household,16-05-2023
Dove Grapefruit and Lemongrass Body Spray 150 ml,6001087003322,43.99,0.15,Household,16-05-2023
Nivea Irresistibly Smooth Shower Cream 500 ml,6001051000869,69.99,0.5,Household,16-05-2023
Almond Milk and Vanilla Foam Bath 1 L,6009211635227,89.99,1.0,Household,16-05-2023
Cucumber Alcohol Free Face Wipes 10 Pcs,6009211638297,19.99,,Household,16-05-2023
Berocca Effervescent Tablets 20 pk,6003787022061,199.99,,Household,16-05-2023
"Cleansing Face Wipes For Face, Lips and Eyes 25 Pcs",6009214515298,49.99,,Household,16-05-2023
"Fragrance Free Cleansing Face Wipes For Eyes, Lips and Face 25 Pcs",6009214515281,49.99,,Household,16-05-2023
Cotton Facial Cleansing Pads 30 pk,6009214463582,19.99,,Household,16-05-2023
Elastoplast Disney Frozen Plasters 20 Pcs,4005800187728,41.99,,Household,16-05-2023
Head and Shoulders 2in1 Anti-dandruff Shampoo 400 ml,5000174900774,114.99,0.4,Household,16-05-2023
Nivea for Men Deep Anti-Perspirant Body Spray 150 ml,6001051002887,45.99,0.15,Household,16-05-2023
Colgate Total 12 Pro Gum Health Toothpaste 75 ml,6920354819681,52.99,0.07,Household,16-05-2023
AXE Wild Spice Deodorant Spray 150 ml,6001087364690,39.99,0.15,Household,16-05-2023
Nivea Dry Confidence Roll On 50 ml,42299868,29.99,0.05,Household,16-05-2023
Oral-B Classic 123 Medium 40 Toothbrush 2 pk,3014260023041,32.99,,Household,16-05-2023
Fragrance Free Micellar Make-Up Removing Wipes 25 Pcs,6009214515311,49.99,,Household,16-05-2023
OralFreshPro Whitening Expanding Fresh Mint Flavoured Dental Floss 30 m,6009207611952,64.99,,Household,16-05-2023
Nivea Fresh Pure Shower Gel 250 ml,6001051001323,44.99,0.25,Household,16-05-2023
Nivea Cocoa Butter Body Cream 400 ml,6001051000364,72.99,0.4,Household,16-05-2023
Aquafresh Pure White Tingling Mint Toothpaste 75 ml,6001076002930,35.99,0.07,Household,16-05-2023
Baby Dove Rich Moisture Bar 75 g,8710908657092,15.99,0.07,Household,16-05-2023
Listerine Total Care Sensitive Clean Mint Mouthwash 500 ml,6003001021542,99.99,0.5,Household,16-05-2023
Lil-lets Regular Ultra Thin Medium Length Pads 10 pk,6009508405434,25.99,,Household,16-05-2023
Nivea For Men Sport Shower Gel 500 ml,4005808135561,74.99,0.5,Household,16-05-2023
Always Ultra Value Pack Long 2 x 7 pk,4015400041801,52.99,,Household,16-05-2023
Always Ultra Cotton Soft Pads 10 pk,4015400069942,27.99,,Household,16-05-2023
Lil-lets Smartfit Mini Tampons 16 Pcs,6009508400675,27.99,,Household,16-05-2023
Sanex Dermo Pro Hydrate Shower and Bath Gel 750 ml,8714789890333,99.99,0.75,Household,16-05-2023
Lemon Verbena Body Wash 250 ml,6009211634992,49.99,0.25,Household,16-05-2023
Nivea Men Energy Shower Gel 500 ml,4005808130146,74.99,0.5,Household,16-05-2023
Dove Mineral Touch Anti-Perspirant Body Spray 150 ml,6001087366175,43.99,0.15,Household,16-05-2023
Pantene Pro-V Aqua Light Conditioner 400 ml,5013965696626,93.99,0.4,Household,16-05-2023
Panado Paediatric Strawberry Syrup 100 ml,6009695580167,64.99,0.1,Household,16-05-2023
Rennie Spearmint Antacid Tablets 24 pk,6003787133064,45.99,,Household,16-05-2023
Lifestyle Libresse Ultra Thin Long Wings Pads 2 x 8 pk,7322540830958,50.99,,Household,16-05-2023
Nivea Cocoa Butter Body Moisturiser 400 ml,6001051000036,72.99,0.4,Household,16-05-2023
Eno Regular 100 g,6001076515003,65.99,0.1,Household,16-05-2023
Johnson's Daily Essentials Gentle Exfoliating Face Wash 150 ml,3574660583168,69.99,0.15,Household,16-05-2023
Nivea Energy Fresh Body Spray 150 ml,4005808837502,45.99,0.15,Household,16-05-2023
Earth Friendly Fragrance Free Hand Wash 250 ml,6009214457826,49.99,0.25,Household,16-05-2023
Nivea Creme Soft Shower Cream 500 ml,6001051001248,69.99,0.5,Household,16-05-2023
Labello Lip Balm For Men Active Care 4.8 g,4005808651511,34.99,0.01,Household,16-05-2023
Sanex Dermo Invisible Anti-Perspirant Roll On 50 ml,8714789762876,31.99,0.05,Household,16-05-2023
Mitchum Power Gel Shower Fresh Roll On 63 g,309973234000,84.99,0.06,Household,16-05-2023
Gillette Venus Simply 3 Disposable Razors 3 pk,7702018069927,84.99,,Household,16-05-2023
Lemon Verbena Body Butter 200 ml,6009211637559,64.99,0.2,Household,16-05-2023
Nivea Men Invisible For Black and White Body Spray 200 ml,6001051000173,52.99,0.2,Household,16-05-2023
Gillette Fusion Power Razor Blades 4 pk,7702018877591,409.99,,Household,16-05-2023
Embody Cocoa Butter and Honey Moisturising Soap Bar 175 g,6009195468149,18.99,0.17,Household,16-05-2023
Sanex Dermo Protector Shower and Bath Gel 750 ml,8714789782577,89.99,0.75,Household,16-05-2023
Almond Milk and Vanilla Foam Bath 500 ml,6009211635111,64.99,0.5,Household,16-05-2023
Lenthéric Panache Body Spray 90 ml,6001567089235,43.99,0.09,Household,16-05-2023
Yardley Men English Blazer Body Spray 125 ml,6001567000285,42.99,0.12,Household,16-05-2023
Strepsils Honey and Lemon Throat Lozenges 24 Pcs,6001509500026,89.99,,Household,16-05-2023
Lifestyle Libresse Ultra Thin Normal Pads 2 x 10 pk,7322540830934,49.99,,Household,16-05-2023
Tresemmé­ Keratin Smooth Shampoo 750 ml,6001087354417,108.99,0.75,Household,16-05-2023
Head and Shoulders Anti-dandruff Shampoo 400 ml,5000174990164,114.99,0.4,Household,16-05-2023
"Smoothing Shampoo for Dry, Frizzy Hair 250 ml",6009211635234,89.99,0.25,Household,16-05-2023
Nivea Irresistibly Smooth Shea Butter Body Lotion 625 ml,6001051003167,104.99,0.62,Household,16-05-2023
Brut Original Roll On Deoderant 50 ml,60021199,26.99,0.05,Household,16-05-2023
Tresemmé Botanique Conditioner 750 ml,8710908180989,108.99,0.75,Household,16-05-2023
Colgate Optic White Alcohol Free Mouthwash 500 ml,7891024179482,93.99,0.5,Household,16-05-2023
Disprin Regular Strength 300 mg 24 Tabs,6001016400130,49.99,,Household,16-05-2023
Nivea Rich Nourishing Body Cream 400 ml,4005808780570,72.99,0.4,Household,16-05-2023
Lil-lets Smartfit Cushioned Unscented Pantyliners 40 pk,6009508403805,34.99,,Household,16-05-2023
Lifestyle Libresse Daily Fresh So Slim Pantyliners 32 pk,7322540818420,38.99,,Household,16-05-2023
Schick Quattro Titanium Smooth Disposable Razor 3 pk,4891228460235,81.99,,Household,16-05-2023
Hygiene Green Tea Fragranced Body Wash 500 ml,6009211634855,68.99,0.5,Household,16-05-2023
Nivea Men Active Clean Shower Gel 500 ml,4005900128492,74.99,0.5,Household,16-05-2023
Ocean Mineral Glycerine Soap Bar 100 g,6009189460852,32.99,0.1,Household,16-05-2023
Dove For Men Invisible Dry Anti-Perspirant Deodorant 150 ml,6001087359276,43.99,0.15,Household,16-05-2023
Colgate Zig Zag Toothbrushes 3 pk,6001067023777,94.99,,Household,16-05-2023
Lemon Verbena Foam Bath 1 L,6009211635074,89.99,1.0,Household,16-05-2023
Sanex Zero% 48h Deo Roll On 50 ml,8714789774206,31.99,0.05,Household,16-05-2023
Nivea Pure Invisible Roll On 50 ml,42299912,29.99,0.05,Household,16-05-2023
Rehidrat Sport Oral Electrolyte Mixture Naartjie 6 x 14 g,6003001019204,99.99,0.08,Household,16-05-2023
Sensodyne Sensitivity and Gum Whitening Toothpaste 75 ml,6001076002756,73.99,0.07,Household,16-05-2023
Oral-B Pro-Expert Professional Protection Toothpaste 75 ml,5013965948428,43.99,0.07,Household,16-05-2023
Revlon Love Her Madly Body Spray 90 ml,6001378037999,33.99,0.09,Household,16-05-2023
Dettol Antiseptic Liquid 500 ml,60050298,89.99,0.5,Household,16-05-2023
Nivea Men Black and White Fresh Invisible Roll On 50 ml,42332749,29.99,0.05,Household,16-05-2023
Cal-C-Vita 20 Tablets,6003787024034,159.99,,Household,16-05-2023
Nivea Visage Light Moisturising Day Cream 50 ml,4005808572199,89.99,0.05,Household,16-05-2023
Sanex Dermo Extra Control Roll On 50 ml,8714789762845,31.99,0.05,Household,16-05-2023
Head and Shoulders 2in1 Citrus Fresh Shampoo 400 ml,8001090911643,114.99,0.4,Household,16-05-2023
Lemongrass Oil Glycerine Soap Bar 100 g,6009189460869,32.99,0.1,Household,16-05-2023
Nivea Pearl and Beauty Roll On 50 ml,42299929,29.99,0.05,Household,16-05-2023
Mitchum Men Advanced Sport Invisible Roll On 50 ml,6001378048551,48.99,0.05,Household,16-05-2023
Always Normal Daily Liners 20 pk,8001090542717,22.99,,Household,16-05-2023
Head and Shoulders Anti-dandruff Shampoo 400 ml,5000174990201,114.99,0.4,Household,16-05-2023
Sensodyne Sensitivity and Gum Toothpaste 75 ml,6001076002770,73.99,0.07,Household,16-05-2023
Listerine Zero Mild Mint Mouthwash 500 ml,3574661045467,74.99,0.5,Household,16-05-2023
Nivea Energy Fresh Roll On 50 ml,42299936,29.99,0.05,Household,16-05-2023
Lenthéric Hoity Toity Body Spray 90 ml,6001567106765,33.99,0.09,Household,16-05-2023
Dove Eventone Skin Renew Antiperspirant Deodorant Roll-on 50 ml,60028006,29.99,0.05,Household,16-05-2023
Sanex Zero Sensitive Shower Gel 750 ml,8718951207783,99.99,0.75,Household,16-05-2023
