name,barcode,price,weight,category,date
Steakhouse Seasoning 145 g,6009207761978,36.99,0.14,Frozen_food,16-05-2023
Baby Soft Skin Kind Moist Toilet Tissue Refill 42 pk,6001019909906,39.99,,Frozen_food,16-05-2023
Glad Press 'n Seal Wrap 21.6 m x 30 cm,12587704417,189.88,,Frozen_food,16-05-2023
3 Ply Trellis Print Serviettes 20 pk,6009211451780,38.99,,Frozen_food,16-05-2023
Steak and Chops Grind 220 g,6009175257428,59.99,0.22,Frozen_food,16-05-2023
Dyroach Superfast Triple Action 300 ml,6001206438707,49.99,0.3,Frozen_food,16-05-2023
Mortein Naturgard Citronella Indoor Insecticide Refill 236 ml,6001106126643,112.99,0.24,Frozen_food,16-05-2023
Doom Fogger 350 ml,6004201004243,55.99,0.35,Frozen_food,16-05-2023
Disposable Piping Bags 6 pk,6009182004022,51.99,,Frozen_food,16-05-2023
3 Ply Plain Silver Plain Serviettes 20 pk,6009211451810,38.99,,Frozen_food,16-05-2023
Cooler Bag,6009207888279,39.99,,Frozen_food,16-05-2023
Glade Ocean Escape Automatic 3 In 1 269 ml,6001298987442,145.99,0.27,Frozen_food,16-05-2023
Mortein Naturgard Indoor Insecticide Refill 236 ml,6001106122768,112.99,0.24,Frozen_food,16-05-2023
Cocktail Skewers 20 pk,6009175414197,12.99,,Frozen_food,16-05-2023
Lemon Verbena Liquid Air Freshener 75 ml,6009214624884,49.99,0.07,Frozen_food,16-05-2023
Hello! Magazine (UK),9770214388102,69.9,,Frozen_food,16-05-2023
Glad Wave Top Tie Refuse Bags 20 pk,6001218211848,89.99,,Frozen_food,16-05-2023
Mortein NaturGard™ Automatic Dispensing System 236 ml,6001106127060,139.99,0.24,Frozen_food,16-05-2023
Multi-Portion Foil Container with Lid 2 pk,6009207339627,44.99,,Frozen_food,16-05-2023
3 Ply Plain Black Serviettes 20 pk,6009211451766,38.99,,Frozen_food,16-05-2023
Cooler Bag,6009207888286,39.99,,Frozen_food,16-05-2023
Meat Skewers,6001009012920,34.99,,Frozen_food,16-05-2023
Paper Plates 10 pk,6009207339610,17.99,,Frozen_food,16-05-2023
Vegetable Skewers,6001009012913,24.99,,Frozen_food,16-05-2023
Palm Leaf and Tiare Flower Air Freshener 200 ml,6009189895739,56.99,0.2,Frozen_food,16-05-2023
Huisgenoot,9770018708007,45.0,,Frozen_food,16-05-2023
Energizer AA Recharge Batteries 4 pk,8888021301434,169.99,,Frozen_food,16-05-2023
Fairlady Magazine,9770014692003,105.0,,Frozen_food,16-05-2023
Rooi Rose,9770035820003,54.9,,Frozen_food,16-05-2023
Toothpicks with Holder 100 Pcs,6001009012944,49.99,,Frozen_food,16-05-2023
Woman and Home Magazine,9771813431008,59.9,,Frozen_food,16-05-2023
Manna Glass Water Bottle 1 L,848974180638,159.99,1.0,Frozen_food,16-05-2023
Turq Fabric Shopper,6009207786780,23.99,,Frozen_food,16-05-2023
48 Baking Cases,6009173524973,63.99,,Frozen_food,16-05-2023
Duracell 2032 3 V Lithium Battery 2 pk,5000394203921,54.99,,Frozen_food,16-05-2023
Casserole Dish with Lid 2 pk,6009207339511,49.99,,Frozen_food,16-05-2023
Sarie Tydskrif,9770256039000,95.0,,Frozen_food,16-05-2023
50 Small Baking Cases,6009173559616,15.99,,Frozen_food,16-05-2023
Full Circle Clean Reach Bottle Brush,810119022516,99.99,,Frozen_food,16-05-2023
Energizer Max AA 4 pk,6920403163697,99.99,,Frozen_food,16-05-2023
Jade Fabric Shopper,6009207786797,23.99,,Frozen_food,16-05-2023
Mandarin Leaf and Oud Liquid Air Freshener 75 ml,6009214624860,49.99,0.07,Frozen_food,16-05-2023
Ice Lollies Extra Large Cooler Bag,6009214555287,159.99,,Frozen_food,16-05-2023
Manna Reusable Tritan Plastic 22 cm Drinking Straws 4 pk,848974254353,39.99,,Frozen_food,16-05-2023
Longevity Magazine,9771021445019,82.0,,Frozen_food,16-05-2023
Easy Fold Reusable Shopper,6009211772793,29.99,,Frozen_food,16-05-2023
Peppa Pig™ Magazine (UK),9771752665021,159.9,,Frozen_food,16-05-2023
Reusable Produce Mesh Bag,6005000036718,7.99,,Frozen_food,16-05-2023
