name,barcode,price,weight,category,date
Fresh Napoletana Sauce 200 g,20094621,48.99,0.2,Ready_meals,29-05-2023
"Broccoli, Butternut & Baby Marrow in a Béchamel Sauce 800 g",6009000074237,84.99,0.8,Ready_meals,29-05-2023
Fresh Pour Over Cheese Sauce 400 g,20102142,72.99,0.4,Ready_meals,29-05-2023
Cashew Nut Chicken 400 g,6009204041141,89.99,0.4,Ready_meals,29-05-2023
Spinach & South African Feta Quiche 740 g,20013271,149.99,0.74,Ready_meals,29-05-2023
Grilled Halloumi & Roasted Vegetables in a Creamy Tomato Sauce 420 g,6009101070831,64.99,0.42,Ready_meals,29-05-2023
Fresh Creamy Tomato Sauce 200 g,20091705,48.99,0.2,Ready_meals,29-05-2023
PlantLove™ Minced Soya 180 g,6009214014715,49.99,0.18,Ready_meals,29-05-2023
Chicken Burrito Bake 1.1 kg,6009204767249,174.99,1.0,Ready_meals,29-05-2023
Thai Coconut Stir Fry Sauce  100 g,6005000285505,22.99,0.1,Ready_meals,29-05-2023
Beef Ravioli 250 g,6009207535784,86.99,0.25,Ready_meals,29-05-2023
Sweetcorn Medley 400 g,6009182954631,32.99,0.4,Ready_meals,29-05-2023
Stonebaked Garlic Pizza 255 g,6009211780965,64.99,0.26,Ready_meals,29-05-2023
Thai Green Chicken Curry 400 g,6009204044067,89.99,0.4,Ready_meals,29-05-2023
Vegetarian™ Mushroom & Red Pepper Kyivs 2 pk,6009211573765,59.99,,Ready_meals,29-05-2023
Fresh Roasted Red Pepper Pesto 125 g,20204006,67.99,0.12,Ready_meals,29-05-2023
Beef Chow Mein 400 g,6009204041158,89.99,0.4,Ready_meals,29-05-2023
Basil & Ricotta Ravioli 400 g,6009204359239,89.99,0.4,Ready_meals,29-05-2023
Roasted Veg Medley 400 g,6009175318617,49.99,0.4,Ready_meals,29-05-2023
CARB CLEVER™ Butter Chicken Curry 340 g,6009189727184,95.99,0.34,Ready_meals,29-05-2023
Five Cheese Ravioli 250 g,6009195518769,79.99,0.25,Ready_meals,29-05-2023
Pork Pies 4 x 75 g,6009000664056,92.99,0.3,Ready_meals,29-05-2023
Butternut Pansotti 250 g,20093471,79.99,0.25,Ready_meals,29-05-2023
Cauliflower & Broccoli Florets in a Creamy Béchamel Sauce 250 g,6009101471447,34.99,0.25,Ready_meals,29-05-2023
"Baby Marrows, Peas, & Sliced Swiss Chard 235 g",6009195751067,39.99,0.23,Ready_meals,29-05-2023
Basil & Mascarpone Girasoli 250 g,6009195518752,79.99,0.25,Ready_meals,29-05-2023
PlantLove™ Vegetable Green Curry 400 g,6009211568457,77.99,0.4,Ready_meals,29-05-2023
Gnocchi Italian Potato Dumplings 400 g,6009207535777,79.99,0.4,Ready_meals,29-05-2023
Stonebaked Cheese & Tomato Pizza 2 x 360 g,6009211653269,159.99,0.72,Ready_meals,29-05-2023
Creamy Sweet Potato & Pumpkin Mash 500 g,6009211653252,38.99,0.5,Ready_meals,29-05-2023
Pork Pies 2 x 75 g,6009000664049,59.99,0.15,Ready_meals,29-05-2023
Porcini Mushroom Girasolini 250 g,6009175318129,79.99,0.25,Ready_meals,29-05-2023
Chilli Prawn Linguine 400 g,6009207839264,94.99,0.4,Ready_meals,29-05-2023
Vegetarian™ Biryani 350 g,6009214798943,85.99,0.35,Ready_meals,29-05-2023
Kids Cheese Sauce with Hidden Veggie 100 g,6009175386357,26.99,0.1,Ready_meals,29-05-2023
Kids Beef Bolognese Sauce with Extra Veggies 100 g,6009175386715,26.99,0.1,Ready_meals,29-05-2023
Kids Roasted Veggies in a Cheese Sauce 100 g,6009175386708,22.99,0.1,Ready_meals,29-05-2023
Gluten Free Pizza Bases 2 pk,6009184932507,53.99,,Ready_meals,29-05-2023
Lightly Smoked Trout Steamer 300 g,6009211673632,84.99,0.3,Ready_meals,29-05-2023
Vegetarian™ Butter Curry 350 g,6009214798929,89.99,0.35,Ready_meals,29-05-2023
PlantLove™ Spaghetti Bolognese 300 g,6009214798967,59.99,0.3,Ready_meals,29-05-2023
Butternut & Sweet Potato Soup Mix 600 g,20167165,37.5,0.6,Ready_meals,29-05-2023
Fresh Biltong Soup 600 g,6009182725330,79.99,0.6,Ready_meals,29-05-2023
Potato & Leek Soup Mix 600 g,6009182954662,37.5,0.6,Ready_meals,29-05-2023
Fresh Butter Chicken Soup 600 g,6009178470077,79.99,0.6,Ready_meals,29-05-2023
Fresh Moroccan Lamb Soup 600 g,6009171561307,79.99,0.6,Ready_meals,29-05-2023
Minestrone Soup Mix 550 g,20167172,37.5,0.55,Ready_meals,29-05-2023
"Fresh & Creamy Spinach, Broccoli & Kale Soup 600 g",6009195334413,59.99,0.6,Ready_meals,29-05-2023
Lentil & Barley Soup Mix 600 g,20167202,37.5,0.6,Ready_meals,29-05-2023
Hearty Vegetable Soup Mix 600 g,20089986,37.5,0.6,Ready_meals,29-05-2023
Fresh & Creamy Mushroom Soup 600 g,6009178470015,69.99,0.6,Ready_meals,29-05-2023
Chunky Vegetable Soup Mix 1.5 kg,6009178253533,65.0,5.0,Ready_meals,29-05-2023
Fresh Butternut Soup 1.2 kg,20121808,74.99,2.0,Ready_meals,29-05-2023
"Chilli, Chickpea & Butternut Soup Mix 600 g",6009182954679,37.5,0.6,Ready_meals,29-05-2023
Fresh Farmhouse Chicken Soup 1.2 kg,6009189629679,99.99,2.0,Ready_meals,29-05-2023
Split Pea Soup Mix 750 g,6009101451777,37.5,0.75,Ready_meals,29-05-2023
Dukkah & Hummus Chicken Booster Bowl 350 g,6009226175930,74.99,0.35,Ready_meals,29-05-2023
Frozen PlantLove™ Crumbed Savoury Soya Portions 400 g,6009217300471,79.99,0.4,Ready_meals,29-05-2023
Lemon Chicken Pasta 300 g,6009217189922,69.99,0.3,Ready_meals,29-05-2023
Shepherd's Pie with a Buttery Mash 350 g,6009217383689,87.99,0.35,Ready_meals,29-05-2023
Broccoli & Corn Medley 330 g,6009217539420,38.99,0.33,Ready_meals,29-05-2023
Fresh Beef Bolognese Ravioli 500 g,6009226187964,144.99,0.5,Ready_meals,29-05-2023
Italian Salami Pizza 470 g,6009223074304,134.99,0.47,Ready_meals,29-05-2023
Fresh Creamy Tomato Sauce 400 g,6009226187971,72.99,0.4,Ready_meals,29-05-2023
Beef Meatballs Pasta Bake 1.6 kg,6009217223855,304.99,6.0,Ready_meals,29-05-2023
Low Fat Yellow Coconut Chicken Curry 340 g,6009223395638,95.99,0.34,Ready_meals,29-05-2023
Thai Coconut Sauce 225 g,6009223700838,41.99,0.23,Ready_meals,29-05-2023
Miso Tofu Ramen Noodle Pot 300 g,6009226241956,69.99,0.3,Ready_meals,29-05-2023
Everything Green Soup 300 g,6009226202612,46.99,0.3,Ready_meals,29-05-2023
Coronation Chicken with Yellow Rice 350 g,6007875205640,87.99,0.35,Ready_meals,29-05-2023
Fresh Caprese Ravioli 250 g,6009226187957,79.99,0.25,Ready_meals,29-05-2023
"Stonebaked Sun-Dried Tomato, Chicken & South African Feta Pizza 420 g",6007875722925,99.99,0.42,Ready_meals,29-05-2023
Frozen PlantLove™ Minced Soya  300 g,6009217300525,69.99,0.3,Ready_meals,29-05-2023
Tikka Chicken 220 g,6009217260003,59.99,0.22,Ready_meals,29-05-2023
Mexican Style Chicken Booster Bowl 350 g,6007875187847,74.99,0.35,Ready_meals,29-05-2023
Lamb Rogan Josh 350 g,6007875250121,102.99,0.35,Ready_meals,29-05-2023
Spinach & Ricotta Ravioli 500 g,6009217690152,149.99,0.5,Ready_meals,29-05-2023
Fiery Carrot Soup 300 g,6009226202643,46.99,0.3,Ready_meals,29-05-2023
Creamy Potato Mash 800 g,6009223461395,82.99,0.8,Ready_meals,29-05-2023
PlantLove™ Spinach and Hummus Girasoli 250 g,6009223966395,84.99,0.25,Ready_meals,29-05-2023
PlantLove™ Butternut Girasoli 250 g,6009223966326,84.99,0.25,Ready_meals,29-05-2023
Harissa Pumpkin Crush & Chickpea Vegetable Pot 300 g,6009226142239,59.99,0.3,Ready_meals,29-05-2023
Mediterranean Style Vegetable Pot 310 g,6009226142246,59.99,0.31,Ready_meals,29-05-2023
Vacuum Packed Cooked Baby Beetroot 500 g,6009226496202,29.99,0.5,Ready_meals,29-05-2023
Fresh Sweet & Sour Stir-Fry Sauce 250 g,6009217821693,41.99,0.25,Ready_meals,29-05-2023
PlantLove™ Coconut & Sesame Vegetable Noodle 400 g,6007875205602,77.99,0.4,Ready_meals,29-05-2023
Roasted Carrot & Quinoa Vegetable Pot 300 g,6009226151330,59.99,0.3,Ready_meals,29-05-2023
Cape Malay Style Chicken Booster Bowl 350 g,6009226142253,74.99,0.35,Ready_meals,29-05-2023
Beef Lasagne 420 g,6009226278648,89.99,0.42,Ready_meals,29-05-2023
Basil Pesto Chicken & Bacon Pasta 400 g,6009226276736,89.99,0.4,Ready_meals,29-05-2023
Coconut Chicken Ramen Noodle Pot 300 g,6007875250169,69.99,0.3,Ready_meals,29-05-2023
Shepherd's Pie 1 kg,6009223179115,199.99,1.0,Ready_meals,29-05-2023
Frozen PlantLove™ Soya Rounds 320 g,6009217300488,79.99,0.32,Ready_meals,29-05-2023
