name,barcode,price,weight,category,date
Balsamic & Onion Dip 175 g,6009207425269,32.99,0.17,Deli_Entertaining,29-05-2023
Sesame Crusted Chicken Strips 250 g,6009182056151,89.99,0.25,Deli_Entertaining,29-05-2023
Chorizo Sarta Pork Sausage 210 g,6001009002945,104.99,0.21,Deli_Entertaining,29-05-2023
Mozzarella Arancini Balls 18 pk,6009189652608,82.99,,Deli_Entertaining,29-05-2023
BBQ Chicken Pancakes 8 pk,20173227,66.99,,Deli_Entertaining,29-05-2023
Sliced Free Range Smoked Chicken Breast 140 g,6009211538153,37.99,0.14,Deli_Entertaining,29-05-2023
Falafel 150 g,6009189788475,56.99,0.15,Deli_Entertaining,29-05-2023
Tzatziki 150 g,6001009027818,42.99,0.15,Deli_Entertaining,29-05-2023
Turkey Pastrami 125 g,6009000937037,79.99,0.12,Deli_Entertaining,29-05-2023
Beef Mince Curry Vetkoek 15 pk,6009175594219,86.99,,Deli_Entertaining,29-05-2023
Sliced Peppered Salami 100 g,20171650,49.99,0.1,Deli_Entertaining,29-05-2023
Smoked Salmon Pâté 125 g,6009195040765,59.99,0.12,Deli_Entertaining,29-05-2023
South African Feta & Herb Dip 160 g,6009189786266,44.99,0.16,Deli_Entertaining,29-05-2023
Oak Smoked Salmon Ribbons 50 g,6009204538160,84.99,0.05,Deli_Entertaining,29-05-2023
BBQ Beef Sliders 8 pk,20160494,81.99,,Deli_Entertaining,29-05-2023
Biltong Spread 125 g,20110895,14.99,0.12,Deli_Entertaining,29-05-2023
Oak Smoked Trout Ribbons 50 g,6009182351256,59.99,0.05,Deli_Entertaining,29-05-2023
BBQ Chicken Sliders 8 pk,20160500,81.99,,Deli_Entertaining,29-05-2023
BBQ Chicken Pancakes 16 pk,6009175595087,94.99,,Deli_Entertaining,29-05-2023
Smoked Snoek Terrine 125 g,6009182188975,51.99,0.12,Deli_Entertaining,29-05-2023
"Poached Salmon with Soya, Ginger & Lime 180 g",6009175594127,229.99,0.18,Deli_Entertaining,29-05-2023
Beech Wood Smoked German Style Viennas 250 g,6009182179560,47.99,0.25,Deli_Entertaining,29-05-2023
Beech Wood Smoked Ham 500 g,6005000448177,69.99,0.5,Deli_Entertaining,29-05-2023
Oak Smoked Salmon Ribbons 200 g,20177423,329.99,0.2,Deli_Entertaining,29-05-2023
Party Foods Selection Platter 50 pk,6009184780733,219.99,,Deli_Entertaining,29-05-2023
Halaal Sliced Smoked Chicken 125 g,6009182764957,32.99,0.12,Deli_Entertaining,29-05-2023
Beech Wood Smoked Sliced Gammon 250 g,6009211488236,77.99,0.25,Deli_Entertaining,29-05-2023
Halaal Sliced Spiced Beef 125 g,6009171558444,49.99,0.12,Deli_Entertaining,29-05-2023
