,links,date,category
0,https://www.woolworths.co.za/prod/Food/Pantry/Long-Life-Milk-Dairy-Alternatives/Long-Life-Milk/Full-Cream/Long-Life-Full-Cream-Milk-6-x-1-L/_/A-6009171091446?isFromPLP=true,2023-05-29,Pantry
1,https://www.woolworths.co.za/prod/Food/Pantry/Long-Life-Milk-Dairy-Alternatives/Long-Life-Milk/Low-Fat/Long-Life-Low-Fat-Milk-6-x-1-L/_/A-6009171091460?isFromPLP=true,2023-05-29,Pantry
2,https://www.woolworths.co.za/prod/Food/Pantry/Sugar-Flour-Baking/Sugar-Sweeteners/Light-Brown-Sugar-2-kg/_/A-6001009023964?isFromPLP=true,2023-05-29,Pantry
3,https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Everyday-WList/Pantry/Tea-Coffee/Five-Roses-Smooth-Ceylon-Blend-Tagless-Tea-Bags-102-pk/_/A-6001156230253?isFromPLP=true,2023-05-29,Pantry
4,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Duck-l-ClemenGold/White-Sugar-2-5-kg/_/A-20003272?isFromPLP=true,2023-05-29,Pantry
5,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Canned-Tuna/Light-Meat-Tuna-Shredded-in-Brine-170-g/_/A-6009195372286?isFromPLP=true,2023-05-29,Pantry
6,https://www.woolworths.co.za/prod/Food/Pantry/Cans-Jars-Packaged-Foods/Vegetables-Beans-and-Legumes/Baked-Beans-410-g/_/A-20002480?isFromPLP=true,2023-05-29,Pantry
7,https://www.woolworths.co.za/prod/Food/Pantry/Pasta-Rice-Noodles/Pasta/Spaghetti-500-g/_/A-6009178658413?isFromPLP=true,2023-05-29,Pantry
8,https://www.woolworths.co.za/prod/Food/Pantry/Chocolates-Sweets/Chocolates/Chuckles/CHUCKLES-Malted-Puffs-in-Milk-Chocolate-Bulk-Pack-250-g/_/A-20125998?isFromPLP=true,2023-05-29,Pantry
9,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Halloumi-and-Sweetcorn-Salad/Mediterranean-Extra-Virgin-Olive-Oil-1-L/_/A-6009184388632?isFromPLP=true,2023-05-29,Pantry
10,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Brinjal-Pasta/Macaroni-500-g/_/A-6009178658444?isFromPLP=true,2023-05-29,Pantry
11,https://www.woolworths.co.za/prod/Food/Pantry/Coffee-Tea-Hot-Drinks/Coffee/Instant-Coffee/Jacobs-Kr-nung-Instant-Coffee-200-g/_/A-7622300001568?isFromPLP=true,2023-05-29,Pantry
12,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/The-braai-life/Tomato-and-Onion-Mix-410-g/_/A-20034702?isFromPLP=true,2023-05-29,Pantry
13,https://www.woolworths.co.za/prod/Food/Pantry/Pasta-Rice-Noodles/Pasta/Penne-Pasta-500-g/_/A-20074555?isFromPLP=true,2023-05-29,Pantry
14,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Upgrade-your-schintzel/Diced-Tomatoes-400-g/_/A-20108809?isFromPLP=true,2023-05-29,Pantry
15,https://www.woolworths.co.za/prod/Food/Pantry/Long-Life-Milk-Dairy-Alternatives/Long-Life-Milk/Fat-Free/Long-Life-Fat-Free-Milk-6-x-1-L/_/A-6009171091439?isFromPLP=true,2023-05-29,Pantry
16,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Shakshuka/Peeled-and-Diced-Tomatoes-410-g/_/A-6009101984695?isFromPLP=true,2023-05-29,Pantry
17,https://www.woolworths.co.za/prod/Food/Pantry/Breakfast-Cereals-Bars/Porridge-Oats/Jungle-Oats-1-kg/_/A-6001275000003?isFromPLP=true,2023-05-29,Pantry
18,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Leftover-gammon-Reuben-sandwich/Tangy-Mayonnaise-750-g/_/A-20130732?isFromPLP=true,2023-05-29,Pantry
19,https://www.woolworths.co.za/prod/Online-Feature/Featured-for-Content/Recipes/Your-lunch-sorted/Chickpeas-in-Brine-400-g/_/A-20181673?isFromPLP=true,2023-05-29,Pantry
20,https://www.woolworths.co.za/prod/Food/Pantry/Cans-Jars-Packaged-Foods/Fish/Lucky-Star-Pilchards-in-Tomato-Sauce-400-g/_/A-6001115001535?isFromPLP=true,2023-05-29,Pantry
