,links,date,category
0,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Pork-Cold-Meats/Sliced-Sandwich-Ham-125-g/_/A-6009000055151?isFromPLP=true,16-05-2023,Beverages_Juices
1,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Pork-Cold-Meats/Sliced-Beech-Smoked-Ham-125-g/_/A-6005000875980?isFromPLP=true,16-05-2023,Beverages_Juices
2,https://www.woolworths.co.za/prod/Online-Feature/Recipes/Hummus-toast/Hummus-180-g/_/A-20173685?isFromPLP=true,16-05-2023,Beverages_Juices
3,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Pork-Cold-Meats/Beech-Wood-Smoked-Gypsy-Ham-250-g/_/A-6001009009852?isFromPLP=true,16-05-2023,Beverages_Juices
4,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Chicken-Turkey-Cold-Meats/Sliced-Smoked-Chicken-125-g/_/A-6009173704276?isFromPLP=true,16-05-2023,Beverages_Juices
5,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Sausages-Viennas/Smoked-Chicken-Viennas-1-kg/_/A-6009195431174?isFromPLP=true,16-05-2023,Beverages_Juices
6,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Pork-Cold-Meats/Beech-Wood-Smoked-Ham-250-g/_/A-6009175007665?isFromPLP=true,16-05-2023,Beverages_Juices
7,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Sausages-Viennas/Smoked-Chicken-Viennas-500-g/_/A-6009195431181?isFromPLP=true,16-05-2023,Beverages_Juices
8,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Pork-Cold-Meats/Sliced-Sandwich-Ham-250-g/_/A-6009189923319?isFromPLP=true,16-05-2023,Beverages_Juices
9,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Dips-P-t-s-Spreads/Free-Range-Chicken-Liver-P-t-125-g/_/A-20144524?isFromPLP=true,16-05-2023,Beverages_Juices
10,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Dips-P-t-s-Spreads/Smoked-Snoek-P-t-125-g/_/A-6001009034076?isFromPLP=true,16-05-2023,Beverages_Juices
11,https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Summer-Living/Snack-Time/Sliced-Butter-Basted-Chicken-Breast-140-g/_/A-6009189653520?isFromPLP=true,16-05-2023,Beverages_Juices
12,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Sausages-Viennas/Beech-Wood-Smoked-American-Hot-Dog-Sausages-375-g/_/A-6008000445498?isFromPLP=true,16-05-2023,Beverages_Juices
13,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Beef-Cold-Meats/Beef-Pastrami-125-g/_/A-20199197?isFromPLP=true,16-05-2023,Beverages_Juices
14,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Continental-Meats/Salami-Sticks-150-g/_/A-6009178483916?isFromPLP=true,16-05-2023,Beverages_Juices
15,https://www.woolworths.co.za/prod/Food/Pack-a-Picnic/Deli-Meats-Fish-Dips-Pate-s-Sushi/Chicken-Nuggets-250-g/_/A-20086367?isFromPLP=true,16-05-2023,Beverages_Juices
16,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Fish/Pickled-Fish-Hake-500-g/_/A-20012809?isFromPLP=true,16-05-2023,Beverages_Juices
17,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Continental-Meats/Salami-Sticks-400-g/_/A-6009182764933?isFromPLP=true,16-05-2023,Beverages_Juices
18,https://www.woolworths.co.za/prod/Food/Deli-Entertaining/Deli-Meats/Sausages-Viennas/Beech-Wood-Smoked-Viennas-500-g/_/A-6009211488144?isFromPLP=true,16-05-2023,Beverages_Juices
